url,status,redirect_target,indexable,robots,canonical,sitemap,inlinks,h1_count,title,description,html_lang,rendered_checked,issues,evidence_type,collected_at,normalized_path,h1,visible_language,content_purpose,inlink_urls,final_status,redirect_chain,discovery_type,gsc_metrics,backlink_metrics,professional_client_review,loss_risk
https://dentix.ua/wp-content/uploads/2024/05/20240405_123140_300.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2024/05/20240405_123140_300.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/05/20240405_105221_300.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2024/05/20240405_105221_300.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/05/20240405_105452_300.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2024/05/20240405_105452_300.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/05/20240405_105121_300.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2024/05/20240405_105121_300.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert10.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2021/04/sert10.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert9.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2021/04/sert9.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert8.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2021/04/sert8.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert7.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:53Z,/wp-content/uploads/2021/04/sert7.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert6.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert6.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert5.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert5.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert4.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert4.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert3.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert3.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert2.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert2.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/sert1.jpg,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,4,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/sert1.jpg,,NOT_APPLICABLE,media,https://dentix.ua/ | https://dentix.ua/implantatsiya/ | https://dentix.ua/lechenie-pod-mikroskopom/ | https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/Logo_ICO_Black_Bolt.png,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,6,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/Logo_ICO_Black_Bolt.png,,NOT_APPLICABLE,media,https://dentix.ua/2021/04/08/privet-mir/ | https://dentix.ua/author/newdentix/ | https://dentix.ua/category/bez-rubriki/ | https://dentix.ua/otzyivyi/ | https://dentix.ua/sayt-nahoditsya-na-tehnicheskom-obsluzh/ | https://dentix.ua/sitemap_index.xml,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/03/unnamed.png,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,1,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2024/03/unnamed.png,,NOT_APPLICABLE,media,https://dentix.ua/implantatsiya/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/03/krasivaya-ulybka-v-vashikh-rukakh.png,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,1,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2024/03/krasivaya-ulybka-v-vashikh-rukakh.png,,NOT_APPLICABLE,media,https://dentix.ua/protezirovanie/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2024/03/0fcfe684754725384c.png,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,1,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2024/03/0fcfe684754725384c.png,,NOT_APPLICABLE,media,https://dentix.ua/lechenie-pod-mikroskopom/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://dentix.ua/wp-content/uploads/2021/04/Logo_cut_black-1024x276.png,200,,NOT_APPLICABLE resource,NOT_OBSERVED,,not listed in observed sitemaps,1,0,NOT_APPLICABLE,,NOT_APPLICABLE,False,,HEAD HTTP source,2026-09-12T12:01:54Z,/wp-content/uploads/2021/04/Logo_cut_black-1024x276.png,,NOT_APPLICABLE,media,https://dentix.ua/sayt-nahoditsya-na-tehnicheskom-obsluzh/,200,[],sitemap/anchor/head-alternate/media,ACCESS_BLOCKED,UNKNOWN,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss
https://optidigitalagent.github.io/dentix-booking-demo/,200,,false: intentional preview noindex,"noindex,nofollow,noarchive",,,,0,Стоматологія DENTIX у Дніпрі — послуги та контакти — попередній перегляд,,uk,False,Not production; no migration launch,GET HTTP source,2026-09-12T12:01:04Z,/dentix-booking-demo/,,,current preview,,200,,,,,,
https://optidigitalagent.github.io/dentix-booking-demo/,200,,false: preview noindex,"noindex,nofollow,noarchive",NONE,Ten exact local production URLs; production NOT_LAUNCHED,Shared header/footer from all four routes,1,Стоматологія DENTIX у Дніпрі — послуги та контакти — попередній перегляд,"Попередній перегляд сайту DENTIX. Стоматологічна клініка DENTIX у Дніпрі: терапія, хірургія та імплантація. Перегляньте послуги й контакти та зателефонуйте для уточнення візиту.",uk,true,PR03 LOCAL_ARTIFACT ONLY; no production publish,Local artifact HTTP + source/render browser QA,2026-09-12T14:48:37.389890+00:00,/,,uk,Entity/local/shared price,,200,,explicit PR03 route model,ACCESS_BLOCKED,UNKNOWN,Current-source facts approved by DENTIX user,Migration 64 rows / 49 HOLD unchanged; no cutover
https://optidigitalagent.github.io/dentix-booking-demo/likari/,200,,false: preview noindex,"noindex,nofollow,noarchive",NONE,Ten exact local production URLs; production NOT_LAUNCHED,Shared header/footer from all four routes,1,Лікарі DENTIX у Дніпрі — команда клініки — попередній перегляд,Попередній перегляд сайту DENTIX. Команда стоматологічної клініки DENTIX у Дніпрі: лікарі та напрямки лікування. Перегляньте контакти й ціни та узгодьте прийом телефоном.,uk,true,PR03 LOCAL_ARTIFACT ONLY; no production publish,Local artifact HTTP + source/render browser QA,2026-09-12T14:48:37.389890+00:00,/likari/,,uk,Entity/local/shared price,,200,,explicit PR03 route model,ACCESS_BLOCKED,UNKNOWN,Current-source facts approved by DENTIX user,Migration 64 rows / 49 HOLD unchanged; no cutover
https://optidigitalagent.github.io/dentix-booking-demo/kontakty/,200,,false: preview noindex,"noindex,nofollow,noarchive",NONE,Ten exact local production URLs; production NOT_LAUNCHED,Shared header/footer from all four routes,1,Контакти DENTIX у Дніпрі — адреса та графік роботи — попередній перегляд,"Попередній перегляд сайту DENTIX. Адреса DENTIX: вул. Калинова, 28, Дніпро. Телефони, графік роботи, карта та канали зв’язку. Зателефонуйте до клініки для узгодження прийому.",uk,true,PR03 LOCAL_ARTIFACT ONLY; no production publish,Local artifact HTTP + source/render browser QA,2026-09-12T14:48:37.389890+00:00,/kontakty/,,uk,Entity/local/shared price,,200,,explicit PR03 route model,ACCESS_BLOCKED,UNKNOWN,Current-source facts approved by DENTIX user,Migration 64 rows / 49 HOLD unchanged; no cutover
https://optidigitalagent.github.io/dentix-booking-demo/price.html,200,,false: preview noindex,"noindex,nofollow,noarchive",NONE,Ten exact local production URLs; production NOT_LAUNCHED,Shared header/footer from all four routes,1,Ціни на стоматологічні послуги у Дніпрі — DENTIX — попередній перегляд,Попередній перегляд сайту DENTIX. Прайс DENTIX у Дніпрі за напрямками стоматології. Остаточну вартість та індивідуальний план підтверджує клініка. Уточніть деталі телефоном.,uk,true,PR03 LOCAL_ARTIFACT ONLY; no production publish,Local artifact HTTP + source/render browser QA,2026-09-12T14:48:37.389890+00:00,/price.html,,uk,Entity/local/shared price,,200,,explicit PR03 route model,ACCESS_BLOCKED,UNKNOWN,Current-source facts approved by DENTIX user,Migration 64 rows / 49 HOLD unchanged; no cutover
https://dentix.ua/,200,,true (local production artifact only),"index,follow",https://dentix.ua/,Ten exact local production URLs; production NOT_LAUNCHED,Shared entity navigation,1,Стоматологія DENTIX у Дніпрі — послуги та контакти,"Стоматологічна клініка DENTIX у Дніпрі: терапія, хірургія та імплантація. Перегляньте послуги й контакти та зателефонуйте для уточнення візиту.",uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/,Стоматологія DENTIX,uk,Existing entity/local/shared price,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/likari/,200,,true (local production artifact only),"index,follow",https://dentix.ua/likari/,Ten exact local production URLs; production NOT_LAUNCHED,Shared entity navigation,1,Лікарі DENTIX у Дніпрі — команда клініки,Команда стоматологічної клініки DENTIX у Дніпрі: лікарі та напрямки лікування. Перегляньте контакти й ціни та узгодьте прийом телефоном.,uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/likari/,Лікарі DENTIX,uk,Existing entity/local/shared price,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/kontakty/,200,,true (local production artifact only),"index,follow",https://dentix.ua/kontakty/,Ten exact local production URLs; production NOT_LAUNCHED,Shared entity navigation,1,Контакти DENTIX у Дніпрі — адреса та графік роботи,"Адреса DENTIX: вул. Калинова, 28, Дніпро. Телефони, графік роботи, карта та канали зв’язку. Зателефонуйте до клініки для узгодження прийому.",uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/kontakty/,Контакти DENTIX,uk,Existing entity/local/shared price,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/price.html,200,,true (local production artifact only),"index,follow",https://dentix.ua/price.html,Ten exact local production URLs; production NOT_LAUNCHED,Shared entity navigation,1,Ціни на стоматологічні послуги у Дніпрі — DENTIX,Прайс DENTIX у Дніпрі за напрямками стоматології. Остаточну вартість та індивідуальний план підтверджує клініка. Уточніть деталі телефоном.,uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/price.html,Ціни DENTIX,uk,Existing entity/local/shared price,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/terapevtychna-stomatolohiia/,200,,true (local production artifact only),"index,follow",https://dentix.ua/terapevtychna-stomatolohiia/,Ten exact local production URLs; production NOT_LAUNCHED,Home therapy card; therapy price block; contextual doctor and related-service links,1,Терапевтична стоматологія у Дніпрі — DENTIX,"Терапевтична стоматологія DENTIX у Дніпрі: карієс, реставрація, лікування каналів і під мікроскопом. Лікарі, актуальний прайс та узгодження прийому телефоном.",uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/terapevtychna-stomatolohiia/,Терапевтична стоматологія у Дніпрі,uk,Therapy service cluster,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/likuvannia-kariiesu/,200,,true (local production artifact only),"index,follow",https://dentix.ua/likuvannia-kariiesu/,Ten exact local production URLs; production NOT_LAUNCHED,Home therapy card; therapy price block; contextual doctor and related-service links,1,Лікування карієсу у Дніпрі — DENTIX,Лікування карієсу та художня реставрація у DENTIX у Дніпрі. Перегляньте лікарів-терапевтів і прайс; індивідуальний план та остаточну вартість підтверджує клініка.,uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/likuvannia-kariiesu/,Лікування карієсу у Дніпрі,uk,Therapy service cluster,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/lechenie-pod-mikroskopom/,200,,true (local production artifact only),"index,follow",https://dentix.ua/lechenie-pod-mikroskopom/,Ten exact local production URLs; production NOT_LAUNCHED,Home therapy card; therapy price block; contextual doctor and related-service links,1,Лікування каналів під мікроскопом у Дніпрі — DENTIX,"Лікування каналів, лікування та перелікування під мікроскопом у DENTIX у Дніпрі. Ендодонтист, мікроскопіст, актуальний прайс та контакти клініки.",uk,true,PR04A LOCAL_ARTIFACT ONLY; not deployed to production,Local artifact HTTP + source/render browser QA,2026-09-13T09:06:01.002482+00:00,/lechenie-pod-mikroskopom/,Лікування каналів під мікроскопом у Дніпрі,uk,Therapy service cluster,/ | /price.html | /likari/ | therapy cluster,200,,Explicit seven-route contract,ACCESS_BLOCKED,UNKNOWN,Approved source facts and bounded operational copy; qualified review UNKNOWN; production boundary unresolved,Existing migration HOLD remain; no cutover
https://dentix.ua/khirurhichna-stomatolohiia/,200,,true (local production artifact only),"index,follow",https://dentix.ua/khirurhichna-stomatolohiia/,Ten exact local production URLs,Home surgery card; surgery price block; related surgery pages,1,Хірургічна стоматологія у Дніпрі — DENTIX,"Хірургічна стоматологія DENTIX у Дніпрі: видалення зуба, зуба мудрості та складне видалення ретинованого зуба. Актуальний прайс і контакти клініки.",uk,true,PR04B LOCAL_ARTIFACT ONLY; production NOT_LAUNCHED,Local artifact HTTP + source/render browser QA,2026-09-13T10:57:39.826480+00:00,/khirurhichna-stomatolohiia/,Хірургічна стоматологія у Дніпрі,uk,Surgery service cluster,/ | /price.html | surgery cluster,200,,Explicit ten-route contract,ACCESS_BLOCKED,UNKNOWN,No approved surgeon; qualified review UNKNOWN / NOT_COMPLETED; bounded organizational text only,Migration dispositions unchanged; no cutover
https://dentix.ua/vydalennia-zuba/,200,,true (local production artifact only),"index,follow",https://dentix.ua/vydalennia-zuba/,Ten exact local production URLs,Home surgery card; surgery price block; related surgery pages,1,Видалення зуба у Дніпрі — послуги та ціни DENTIX,"Видалення зуба та складне видалення ретинованого зуба у DENTIX у Дніпрі. Позиції прайсу, консультація й контакти для уточнення обсягу та остаточної вартості.",uk,true,PR04B LOCAL_ARTIFACT ONLY; production NOT_LAUNCHED,Local artifact HTTP + source/render browser QA,2026-09-13T10:57:39.826480+00:00,/vydalennia-zuba/,Видалення зуба у Дніпрі,uk,Surgery service cluster,/ | /price.html | surgery cluster,200,,Explicit ten-route contract,ACCESS_BLOCKED,UNKNOWN,No approved surgeon; qualified review UNKNOWN / NOT_COMPLETED; bounded organizational text only,Migration dispositions unchanged; no cutover
https://dentix.ua/vydalennia-zuba-mudrosti/,200,,true (local production artifact only),"index,follow",https://dentix.ua/vydalennia-zuba-mudrosti/,Ten exact local production URLs,Home surgery card; surgery price block; related surgery pages,1,Видалення зуба мудрості у Дніпрі — DENTIX,"Видалення зуба мудрості у DENTIX у Дніпрі: поточний прайс, консультація та контакти клініки. Обсяг послуги й остаточну вартість уточнюйте у клініці.",uk,true,PR04B LOCAL_ARTIFACT ONLY; production NOT_LAUNCHED,Local artifact HTTP + source/render browser QA,2026-09-13T10:57:39.826480+00:00,/vydalennia-zuba-mudrosti/,Видалення зуба мудрості у Дніпрі,uk,Surgery service cluster,/ | /price.html | surgery cluster,200,,Explicit ten-route contract,ACCESS_BLOCKED,UNKNOWN,No approved surgeon; qualified review UNKNOWN / NOT_COMPLETED; bounded organizational text only,Migration dispositions unchanged; no cutover
https://optidigitalagent.github.io/dentix-booking-demo/implantatsiya/,200,,LOCAL_ARTIFACT_ONLY; noindex,"noindex,nofollow,noarchive",,absent,home; price; related service,1,Імплантація зубів у Дніпрі — послуга та ціни DENTIX — попередній перегляд,"Попередній перегляд сайту DENTIX. Імплантація зубів у DENTIX у Дніпрі: окрема позиція поточного прайсу, консультація й контакти. Протезування на імплантах наведене окремо.",uk,False,Browser QA PASS; production NOT_LAUNCHED; qualified review UNKNOWN / NOT_COMPLETED,LOCAL_ARTIFACT_HTTP and initial HTML; not live production,2026-09-13T12:14:34.884826+00:00,/implantatsiya/,Імплантація зубів у Дніпрі,uk,implantation service/price,home | price | related preserved service,LOCAL_HTTP_200,[],local prerender + metadata; no live deployment,ACCESS_BLOCKED,UNKNOWN,UNKNOWN / NOT_COMPLETED,No cutover; legacy exact path preserved
https://dentix.ua/implantatsiya/,200,,"LOCAL_ARTIFACT_ONLY; index,follow; NOT_PUBLISHED","index,follow",https://dentix.ua/implantatsiya/,LOCAL production sitemap,home; price; related service,1,Імплантація зубів у Дніпрі — послуга та ціни DENTIX,"Імплантація зубів у DENTIX у Дніпрі: окрема позиція поточного прайсу, консультація й контакти. Протезування на імплантах наведене окремо.",uk,False,Browser QA PASS; production NOT_LAUNCHED; qualified review UNKNOWN / NOT_COMPLETED,LOCAL_ARTIFACT_HTTP and initial HTML; not live production,2026-09-13T12:14:34.884826+00:00,/implantatsiya/,Імплантація зубів у Дніпрі,uk,implantation service/price,home | price | related preserved service,LOCAL_HTTP_200,[],local prerender + metadata; no live deployment,ACCESS_BLOCKED,UNKNOWN,UNKNOWN / NOT_COMPLETED,No cutover; legacy exact path preserved
https://optidigitalagent.github.io/dentix-booking-demo/protezirovanie/,200,,LOCAL_ARTIFACT_ONLY; noindex,"noindex,nofollow,noarchive",,absent,home; price; related service,1,Протезування зубів у Дніпрі — коронки та ціни DENTIX — попередній перегляд,"Попередній перегляд сайту DENTIX. Протезування зубів у DENTIX у Дніпрі: металокерамічна й цирконієва коронки, мостоподібний протез і протезування на імплантах. Поточний прайс та контакти.",uk,False,Browser QA PASS; production NOT_LAUNCHED; qualified review UNKNOWN / NOT_COMPLETED,LOCAL_ARTIFACT_HTTP and initial HTML; not live production,2026-09-13T12:14:34.884826+00:00,/protezirovanie/,Протезування зубів у Дніпрі,uk,legacy prosthetics preservation,home | price | related preserved service,LOCAL_HTTP_200,[],local prerender + metadata; no live deployment,ACCESS_BLOCKED,UNKNOWN,UNKNOWN / NOT_COMPLETED,No cutover; legacy exact path preserved
https://dentix.ua/protezirovanie/,200,,"LOCAL_ARTIFACT_ONLY; index,follow; NOT_PUBLISHED","index,follow",https://dentix.ua/protezirovanie/,LOCAL production sitemap,home; price; related service,1,Протезування зубів у Дніпрі — коронки та ціни DENTIX,"Протезування зубів у DENTIX у Дніпрі: металокерамічна й цирконієва коронки, мостоподібний протез і протезування на імплантах. Поточний прайс та контакти.",uk,False,Browser QA PASS; production NOT_LAUNCHED; qualified review UNKNOWN / NOT_COMPLETED,LOCAL_ARTIFACT_HTTP and initial HTML; not live production,2026-09-13T12:14:34.884826+00:00,/protezirovanie/,Протезування зубів у Дніпрі,uk,legacy prosthetics preservation,home | price | related preserved service,LOCAL_HTTP_200,[],local prerender + metadata; no live deployment,ACCESS_BLOCKED,UNKNOWN,UNKNOWN / NOT_COMPLETED,No cutover; legacy exact path preserved
