source_url,source_status,target_url,target_status,hops,reason,internal_links_updated,sitemap_updated,owner,status,normalized_path,purpose,decision_state,review_required,loss_risk,evidence_date,source_evidence,gsc_metrics,backlink_metrics
https://dentix.ua/wp-content/uploads/2024/05/20240405_105221_300.jpg,200,https://dentix.ua/wp-content/uploads/2024/05/20240405_105221_300.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/05/20240405_105221_300.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2024/05/20240405_105452_300.jpg,200,https://dentix.ua/wp-content/uploads/2024/05/20240405_105452_300.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/05/20240405_105452_300.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2024/05/20240405_105121_300.jpg,200,https://dentix.ua/wp-content/uploads/2024/05/20240405_105121_300.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/05/20240405_105121_300.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert10.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert10.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert10.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert9.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert9.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert9.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert8.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert8.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert8.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert7.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert7.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert7.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert6.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert6.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert6.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert5.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert5.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert5.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert4.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert4.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert4.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert3.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert3.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert3.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert2.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert2.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert2.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/sert1.jpg,200,https://dentix.ua/wp-content/uploads/2021/04/sert1.jpg,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/sert1.jpg,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/Logo_ICO_Black_Bolt.png,200,https://dentix.ua/wp-content/uploads/2021/04/Logo_ICO_Black_Bolt.png,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/Logo_ICO_Black_Bolt.png,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2024/03/unnamed.png,200,https://dentix.ua/wp-content/uploads/2024/03/unnamed.png,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/03/unnamed.png,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2024/03/krasivaya-ulybka-v-vashikh-rukakh.png,200,https://dentix.ua/wp-content/uploads/2024/03/krasivaya-ulybka-v-vashikh-rukakh.png,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/03/krasivaya-ulybka-v-vashikh-rukakh.png,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2024/03/0fcfe684754725384c.png,200,https://dentix.ua/wp-content/uploads/2024/03/0fcfe684754725384c.png,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2024/03/0fcfe684754725384c.png,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
https://dentix.ua/wp-content/uploads/2021/04/Logo_cut_black-1024x276.png,200,https://dentix.ua/wp-content/uploads/2021/04/Logo_cut_black-1024x276.png,NOT_IMPLEMENTED,NOT_APPLICABLE,"Linked or embedded legacy image variant. Preserve URL pending asset-owner approval, original/responsive variant mapping and clinical/consent checks; no copying into new site now.",False,False,DENTIX owner / hosting owner; named assignee pending,HOLD_FOR_CONFIRMATION,/wp-content/uploads/2021/04/Logo_cut_black-1024x276.png,media,RECOMMENDED_PLANNING_ONLY,asset owner; clinical reviewer if patient/case material,Unmeasured legacy access/link loss,2026-09-12,crawl-report.csv exact URL; external public-evidence/crawl.json or media-http.json,ACCESS_BLOCKED,UNKNOWN
